wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
1309,177,1,aussi,aussi,177,Adv,Adv,/V\.'C/V\,aussi
1310,177,2,l',l',177,Det,Det,C/\,le
1311,177,3,amant,amant,177,Vprs,Vprs,/V\.'C/V\,aimer
1312,177,4,de,de,177,Pre,Pre,C/(e)\,de
1313,177,5,cuer,cuer,177,N,N,C/V\,coeur
1314,177,6,lye,lye,177,Adj,Adj,'C/V\./(e)\,lié
1315,177,7,et,et,177,Crd,Crd,/V\,et
1316,177,8,reffais,reffais,177,Vpp,Vpp,C/V\.'C/V\,refaire
1317,178,1,la,la,178,Prn,Prn$$,C/V\,le
1318,178,2,mercya,mercya,178,Vfin,Vfin,C/V\.C/V\.'C/V\,mercier
1319,178,3,et,et,178,Crd,Crd,/V\,et
1320,178,4,promist,promist,178,Vfin,Vfin,C/V\.'C/V\,promettre
1321,178,5,que,que,178,Sub,Sub,C/(e)\,que
1322,178,6,tous,tous,178,QIs,QIs,C/V\,tout
1323,178,7,fais,fais,178,N,N,C/V\,fait
1324,179,1,foibles,foibles,179,Adj,Adj,'C/V\.C/e\,faible
1325,179,2,ou,ou,179,Crd,Crd,/V\,ou
1326,179,3,fors,fors,179,Adj,Adj,C/V\,fort
1327,179,4,",",",",179,Pnc,Pnc,,","
1328,179,5,et,et,179,Crd,Crd,/V\,et
1329,179,6,deust,deust,179,Vfin,Vfin,C/(V)\.'/V\,devoir
1330,179,7,estre,estre,179,Vinf,Vinf,'/V\.C/(e)\,être
1331,179,8,deffais,deffais,179,Vpp,Vpp,C/V\.'C/V\,défaire
1332,179,9,",",",",179,Pnc,Pnc,,","
1333,180,1,il,il,180,Prn,Prn$,/V\,il
1334,180,2,porteroit,porteroit,180,Vfin,Vfin,C/V\.C/e\.'C/V\,porter
1335,181,1,pour,pour,181,Pre,Pre,C/V\,pour
1336,181,2,seue,seue,181,Det,Det,'C/V\./(e)\,son
1337,181,3,amour,amour,181,N,N,/V\.'C/V\,amour
1338,181,4,ne,ne,181,Crd,Crd,C/(e)\,ne
1339,181,5,ja,ja,181,Adv,Adv,C/V\,jà
1340,181,6,n',n',181,Neg,Neg$$,C/\,ne
1341,181,7,arresteroit,arresteroit,181,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,arrêter
1342,182,1,mais,mais,182,Adv,Adv,C/V\,mais
1343,182,2,qu',qu',182,Sub,Sub,C/\,que
1344,182,3,ou,ou,182,Pre+Det,Pre+Det,/V\,en.le
1345,182,4,paÿs,paÿs,182,N,N,C/V\.'C/V\,pays
1346,182,5,ou,ou,182,Qux,Qux,/V\,où
1347,182,6,la,la,182,Det,Det,C/V\,le
1348,182,7,dame,dame,182,N,N,'C/V\.C/(e)\,dame
1349,182,8,seroit,seroit,182,Vfin,Vfin,C/V\.'C/V\,être
1350,183,1,fors,fors,183,PrA,PrA,C/V\,hors
1351,183,2,pour,pour,183,Pre,Pre,C/V\,pour
1352,183,3,honneur,honneur,183,N,N,/V\.'C/V\,honneur
1353,183,4,conquerre,conquerre,183,Vinf,Vinf,C/V\.'C/V\.C/(e)\,conquérir
1354,183,5,ou,ou,183,Qux,Qux,/V\,où
1355,183,6,il,il,183,Prn,Prn$,/V\,il
1356,183,7,pouroit,pouroit,183,Vfin,Vfin,C/V\.'C/V\,pouvoir
1357,183,8,",",",",183,Pnc,Pnc,,","
1358,184,1,car,car,184,Crd,Crd,C/V\,car
1359,184,2,pour,pour,184,Pre,Pre,C/V\,pour
1360,184,3,vaillance,vaillance,184,N,N,C/V\.'C/V\.C/(e)\,vaillance
1361,185,1,yroit,yroit,185,Vfin,Vfin,/V\.'C/V\,aller
1362,185,2,il,il,185,Prn,Prn%,/V\,il
1363,185,3,hors,hors,185,PrA,PrA,C/V\,hors
1364,185,4,;,;,185,Pnc,Pnc,,;
1365,185,5,ja,ja,185,Adv,Adv,C/V\,jà
1366,185,6,n',n',185,Neg,Neg$$,C/\,ne
1367,185,7,en,en,185,Prn,Prn$$,/V\,en
1368,185,8,eust,eust,185,Vfin,Vfin,/(V)\.'/V\,avoir
1369,185,9,dueillance,dueillance,185,N,N,C/V\.'C/V\.C/(e)\,deuillance
1370,186,1,par,par,186,Pre,Pre,C/V\,par
1371,186,2,son,son,186,Det,Det,C/V\,son
1372,186,3,congié,congié,186,N,N,C/V\.'C/V\,congé
1373,186,4,",",",",186,Pnc,Pnc,,","
1374,186,5,mais,mais,186,Crd,Crd,C/V\,mais
1375,186,6,de,de,186,Pre,Pre,C/(e)\,de
1376,186,7,lui,lui,186,Prn,Prn,C/V\,lui
1377,186,8,sanz,sanz,186,Pre,Pre,C/V\,sans
1378,186,9,faillance,faillance,186,N,N,C/V\.'C/V\.C/(e)\,faillance
1379,187,1,nouvelle,nouvelle,187,N,N,C/V\.'C/V\.C/(e)\,nouvelle
1380,187,2,orroit,orroit,187,Vfin,Vfin,/V\.'C/V\,ouïr
1381,187,3,.,.,187,Pnc,Pnc,,.
1382,187,4,ainsi,ainsi,187,Adv,Adv,/V\.'C/V\,ainsi
1383,187,5,sa,sa,187,Det,Det,C/V\,son
1384,187,6,bien,bien,187,Adv,Adv,C/V\,bien
1385,187,7,vueillance,vueillance,187,N,N,C/V\.'C/V\.C/(e)\,veuillance
1386,188,1,garder,garder,188,Vinf,Vinf,C/V\.'C/V\,garder
1387,188,2,vouloit,vouloit,188,Vfin,Vfin,C/V\.'C/V\,vouloir
1388,188,3,",",",",188,Pnc,Pnc,,","
1389,189,1,cil,cil,189,Dem,Dem,C/V\,cil
1390,189,2,qui,qui,189,Qux,Qux,C/V\,qui
1391,189,3,si,si,189,Adv,Adv,C/V\,si
1392,189,4,lié,lié,189,Adj,Adj,C/<V>\.'/V\,lié
1393,189,5,qu',qu',189,Sub,Sub,C/\,que
1394,189,6,a,a,189,Vfin,Vfin,/V\,avoir
1395,189,7,peu,peu,189,N,N,C/V\,peu
1396,189,8,qu',qu',189,Sub,Sub,C/\,que
1397,189,9,il,il,189,Prn,Prn$,/V\,il
1398,189,10,ne,ne,189,Neg,Neg$$,C/(e)\,ne
1399,189,11,voloit,voloit,189,Vfin,Vfin,C/V\.'C/V\,vouloir
1400,190,1,sembloit,sembloit,190,Vfin,Vfin,C/V\.'C/V\,sembler
1401,190,2,qu',qu',190,Sub,Sub,C/\,que
1402,190,3,il,il,190,Prn,Prn$,/V\,il
1403,190,4,fust,fust,190,Vfin,Vfin,C/V\,être
1404,190,5,",",",",190,Pnc,Pnc,,","
1405,190,6,ne,ne,190,Crd,Crd,C/(e)\,ne
1406,190,7,plus,plus,190,Adv,Adv,C/V\,plus
1407,190,8,ne,ne,190,Neg,Neg$$,C/(e)\,ne
1408,190,9,se,se,190,Prn,Prn$$,C/(e)\,se
1409,190,10,douloit,douloit,190,Vfin,Vfin,C/V\.'C/V\,douloir
1410,191,1,et,et,191,Crd,Crd,/V\,et
1411,191,2,plus,plus,191,Adv,Adv,C/V\,plus
1412,191,3,joyeux,joyeux,191,Adj,Adj,C/V\.'C/V\,joyeux
1413,191,4,seroit,seroit,191,Vfin,Vfin,C/V\.'C/V\,être
1414,191,5,qu',qu',191,Sub,Sub,C/\,que
1415,191,6,il,il,191,Prn,Prn$,/V\,il
1416,191,7,ne,ne,191,Neg,Neg$$,C/(e)\,ne
1417,191,8,souloit,souloit,191,Vfin,Vfin,C/V\.'C/V\,souloir
1418,192,1,comme,comme,192,Sub,Sub,'C/V\.C/(e)\,comme
1419,192,2,il,il,192,Prn,Prn$,/V\,il
1420,192,3,promist,promist,192,Vfin,Vfin,C/V\.'C/V\,promettre
1421,192,4,",",",",192,Pnc,Pnc,,","
1422,193,1,et,et,193,Crd,Crd,/V\,et
1423,193,2,tout,tout,193,QIs,QIs,C/V\,tout
1424,193,3,sembloit,sembloit,193,Vfin,Vfin,C/V\.'C/V\,sembler
1425,193,4,que,que,193,Sub,Sub,C/(e)\,que
1426,193,5,de,de,193,Pre,Pre,C/(e)\,de
1427,193,6,joye,joye,193,N,N,'C/V\./(e)\,joie
1428,193,7,fremist,fremist,193,Vfin,Vfin,C/V\.'C/V\,frémir
1429,193,8,.,.,193,Pnc,Pnc,,.
1430,194,1,a,a,194,Pre,Pre,/V\,à
1431,194,2,brief,brief,194,N,N,C/V\,bref
1432,194,3,parler,parler,194,Vinf,Vinf,C/V\.'C/V\,parler
1433,194,4,",",",",194,Pnc,Pnc,,","
1434,194,5,l',l',194,Det,Det,C/\,le
1435,194,6,un,un,194,QIs,QIs,/V\,un
1436,194,7,a,a,194,Pre,Pre,/V\,à
1437,194,8,l',l',194,Det,Det,C/\,le
1438,194,9,autre,autre,194,Adj,Adj,'/V\.C/(e)\,autre
1439,194,10,soubmist,soubmist,194,Vfin,Vfin,C/V\.'C/V\,soumettre
1440,195,1,tout,tout,195,QIs,QIs,C/V\,tout
1441,195,2,cuer,cuer,195,N,N,C/V\,coeur
1442,195,3,et,et,195,Crd,Crd,/V\,et
1443,195,4,corps,corps,195,N,N,C/V\,corps
1444,195,5,et,et,195,Crd,Crd,/V\,et
1445,195,6,sus,sus,195,PrA,PrA,C/V\,sus
1446,195,7,le,le,195,Det,Det,C/(e)\,le
1447,195,8,livre,livre,195,N,N,'C/V\.C/(e)\,livre
1448,195,9,mist,mist,195,Vfin,Vfin,C/V\,mettre
1449,196,1,chacun,chacun,196,QIs,QIs,C/V\.'C/V\,chacun
1450,196,2,sa,sa,196,Det,Det,C/V\,son
1451,196,3,main,main,196,N,N,C/V\,main
1452,196,4,",",",",196,Pnc,Pnc,,","
1453,197,1,et,et,197,Crd,Crd,/V\,et
1454,197,2,par,par,197,Pre,Pre,C/V\,par
1455,197,3,serment,serment,197,N,N,C/V\.'C/V\,serment
1456,197,4,promistrent,promistrent,197,Vfin,Vfin,C/V\.'C/V\.C/e\,promettre
1457,197,5,",",",",197,Pnc,Pnc,,","
1458,197,6,main,main,197,N,N,C/V\,main
1459,197,7,a,a,197,Pre,Pre,/V\,à
1460,197,8,main,main,197,N,N,C/V\,main
1461,197,9,",",",",197,Pnc,Pnc,,","
1462,198,1,que,que,198,Sub,Sub,C/(e)\,que
1463,198,2,loyaulté,loyaulté,198,N,N,C/V\.C/V\.'C/V\,loyauté
1464,198,3,tendroient,tendroient,198,Vfin,Vfin,C/V\.'C/V\./e\,tenir
1465,198,4,soir,soir,198,N,N,C/V\,soir
1466,198,5,et,et,198,Crd,Crd,/V\,et
1467,198,6,main,main,198,N,N,C/V\,main
1468,198,7,;,;,198,Pnc,Pnc,,;
1469,199,1,sanz,sanz,199,Pre,Pre,C/V\,sans
1470,199,2,attendre,attendre,199,Vinf,Vinf,/V\.'C/V\.C/(e)\,attendre
1471,199,3,du,du,199,Pre+Det,Pre+Det,C/V\,de.le
1472,199,4,soir,soir,199,N,N,C/V\,soir
1473,199,5,a,a,199,Pre,Pre,/V\,à
1474,199,6,lendemain,lendemain,199,N,N,C/V\.C/e\.'C/V\,lendemain
1475,200,1,s',s',200,Prn,Prn$$,C/\,se
1476,200,2,entreverroient,entreverroient,200,Vfin,Vfin,/V\.C/e\.C/e\.'C/V\./e\,entrevoir
1477,201,1,a,a,201,Pre,Pre,/V\,à
1478,201,2,tous,tous,201,QIs,QIs,C/V\,tout
1479,201,3,jours,jours,201,N,N,C/V\,jour
1480,201,4,mais,mais,201,Adv,Adv,C/V\,mais
1481,201,5,",",",",201,Pnc,Pnc,,","
1482,201,6,tout,tout,201,QIs,QIs,C/V\,tout
1483,201,7,le,le,201,Det,Det,C/(e)\,le
1484,201,8,plus,plus,201,Adv,Adv,C/V\,plus
1485,201,9,qu',qu',201,Sub,Sub,C/\,que
1486,201,10,ilz,ilz,201,Prn,Prn$,/V\,il
1487,201,11,pourroient,pourroient,201,Vfin,Vfin,C/V\.'C/V\./e\,pouvoir
1488,201,12,",",",",201,Pnc,Pnc,,","
1489,202,1,honneur,honneur,202,N,N,/V\.'C/V\,honneur
1490,202,2,gardant,gardant,202,Vprs,Vprs,C/V\.'C/V\,garder
1491,202,3,",",",",202,Pnc,Pnc,,","
1492,202,4,et,et,202,Crd,Crd,/V\,et
1493,202,5,tousjours,tousjours,202,Adv,Adv,C/V\.'C/V\,toujours
1494,202,6,s',s',202,Prn,Prn$$,C/\,se
1495,202,7,aimeroient,aimeroient,202,Vfin,Vfin,/V\.C/e\.'C/V\./e\,aimer
1496,203,1,de,de,203,Pre,Pre,C/(e)\,de
1497,203,2,vraye,vraye,203,Adj,Adj,'C/V\./(e)\,vrai
1498,203,3,amour,amour,203,N,N,/V\.'C/V\,amour
1499,203,4,",",",",203,Pnc,Pnc,,","
1500,203,5,ne,ne,203,Crd,Crd,C/(e)\,ne
1501,203,6,ja,ja,203,Adv,Adv,C/V\,jà
1502,203,7,ne,ne,203,Neg,Neg$$,C/(e)\,ne
1503,203,8,fausseroient,fausseroient,203,Vfin,Vfin,C/V\.C/e\.'C/V\./e\,fausser
1504,204,1,jour,jour,204,N,N,C/V\,jour
1505,204,2,de,de,204,Pre,Pre,C/(e)\,de
1506,204,3,leur,leur,204,Det,Det,C/V\,leur
1507,204,4,vie,vie,204,N,N,'C/V\./(e)\,vie
1508,204,5,.,.,204,Pnc,Pnc,,.
1509,205,1,et,et,205,Crd,Crd,/V\,et
1510,205,2,ainsi,ainsi,205,Adv,Adv,/V\.'C/V\,ainsi
1511,205,3,fu,fu,205,Vfin,Vfin,C/V\,être
1512,205,4,ycelle,ycelle,205,Dem,Dem,/V\.'C/V\.C/(e)\,cil
1513,205,5,amour,amour,205,N,N,/V\.'C/V\,amour
1514,205,6,pleuvie,pleuvie,205,Vpp,Vpp,C/V\.'C/V\./(e)\,plevir
1515,206,1,et,et,206,Crd,Crd,/V\,et
1516,206,2,bien,bien,206,Adv,Adv,C/V\,bien
1517,206,3,sembloit,sembloit,206,Vfin,Vfin,C/V\.'C/V\,sembler
1518,206,4,que,que,206,Sub,Sub,C/(e)\,que
1519,206,5,l',l',206,Det,Det,C/\,le
1520,206,6,amant,amant,206,Vprs,Vprs,/V\.'C/V\,aimer
1521,206,7,n',n',206,Neg,Neg$$,C/\,ne
1522,206,8,eust,eust,206,Vfin,Vfin,/(V)\.'/V\,avoir
1523,206,9,envie,envie,206,N,N,/V\.'C/V\./(e)\,envie
1524,207,1,fors,fors,207,PrA,PrA,C/V\,hors
1525,207,2,que,que,207,Sub,Sub,C/(e)\,que
1526,207,3,par,par,207,Pre,Pre,C/V\,par
1527,207,4,lui,lui,207,Prn,Prn,C/V\,lui
1528,207,5,la,la,207,Det,Det,C/V\,le
1529,207,6,dame,dame,207,N,N,'C/V\.C/(e)\,dame
1530,207,7,fust,fust,207,Vfin,Vfin,C/V\,être
1531,207,8,servie,servie,207,Vpp,Vpp,C/V\.'C/V\./(e)\,servir
1532,208,1,d',d',208,Pre,Pre,C/\,de
1533,208,2,umble,umble,208,Adj,Adj,'/V\.C/(e)\,humble
1534,208,3,courage,courage,208,N,N,C/V\.'C/V\.C/(e)\,courage
1535,208,4,",",",",208,Pnc,Pnc,,","
1536,209,1,et,et,209,Crd,Crd,/V\,et
1537,209,2,promettoit,promettoit,209,Vfin,Vfin,C/V\.C/e\.'C/V\,promettre
1538,209,3,en,en,209,Pre,Pre,/V\,en
1539,209,4,lui,lui,209,Prn,Prn$$,C/V\,lui
1540,209,5,faisant,faisant,209,Vprs,Vprs,C/V\.'C/V\,faire
1541,209,6,hommage,hommage,209,N,N,/V\.'C/V\.C/(e)\,hommage
1542,210,1,qu',qu',210,Sub,Sub,C/\,que
1543,210,2,a,a,210,Pre,Pre,/V\,à
1544,210,3,tous,tous,210,QIs,QIs,C/V\,tout
1545,210,4,jours,jours,210,N,N,C/V\,jour
1546,210,5,mais,mais,210,Adv,Adv,C/V\,mais
1547,210,6,seroit,seroit,210,Vfin,Vfin,C/V\.'C/V\,être
1548,210,7,en,en,210,Pre,Pre,/V\,en
1549,210,8,son,son,210,Det,Det,C/V\,son
1550,210,9,servage,servage,210,N,N,C/V\.'C/V\.C/(e)\,servage
1551,211,1,et,et,211,Crd,Crd,/V\,et
1552,211,2,que,que,211,Sub,Sub,C/(e)\,que
1553,211,3,s',s',211,Det,Det,C/\,son
1554,211,4,amour,amour,211,N,N,/V\.'C/V\,amour
1555,211,5,comme,comme,211,Sub,Sub,'C/V\.C/(e)\,comme
1556,211,6,droit,droit,211,Adj,Adj,C/V\,droit
1557,211,7,heritage,heritage,211,N,N,/V\.C/V\.'C/V\.C/(e)\,héritage
1558,212,1,vouloit,vouloit,212,Vfin,Vfin,C/V\.'C/V\,vouloir
1559,212,2,garder,garder,212,Vinf,Vinf,C/V\.'C/V\,garder
1560,212,3,.,.,212,Pnc,Pnc,,.
1561,213,1,ainsi,ainsi,213,Adv,Adv,/V\.'C/V\,ainsi
1562,213,2,promist,promist,213,Vfin,Vfin,C/V\.'C/V\,promettre
1563,213,3,",",",",213,Pnc,Pnc,,","
1564,213,4,mais,mais,213,Crd,Crd,C/V\,mais
1565,213,5,j',j',213,Prn,Prn$,C/\,je
1566,213,6,ouÿ,ouÿ,213,Vfin,Vfin,/V\.'C/V\,ouïr
1567,213,7,recorder,recorder,213,Vinf,Vinf,C/V\.C/V\.'C/V\,recorder
1568,214,1,qu',qu',214,Sub,Sub,C/\,que
1569,214,2,aultrement,aultrement,214,Adv,Adv,/V\.C/e\.'C/V\,autrement
1570,214,3,fist,fist,214,Vfin,Vfin,C/V\,faire
1571,214,4,sanz,sanz,214,Pre,Pre,C/V\,sans
1572,214,5,longuement,longuement,214,Adv,Adv,C/V\.C/e\.'C/V\,longuement
1573,214,6,tarder,tarder,214,Vinf,Vinf,C/V\.'C/V\,tarder
1574,215,1,et,et,215,Crd,Crd,/V\,et
1575,215,2,son,son,215,Det,Det,C/V\,son
1576,215,3,faulx,faulx,215,Adj,Adj,C/V\,faux
1577,215,4,cuer,cuer,215,N,N,C/V\,coeur
1578,215,5,",",",",215,Pnc,Pnc,,","
1579,215,6,que,que,215,Qux,Qux,C/(e)\,que
1580,215,7,l',l',215,Det,Det,C/\,le
1581,215,8,en,en,215,Prn,Prn$,/V\,on
1582,215,9,devroit,devroit,215,Vfin,Vfin,C/V\.'C/V\,devoir
1583,215,10,larder,larder,215,Vinf,Vinf,C/V\.'C/V\,larder
1584,215,11,",",",",215,Pnc,Pnc,,","
1585,216,1,tost,tost,216,Adv,Adv,C/V\,tôt
1586,216,2,se,se,216,Prn,Prn$$,C/(e)\,se
1587,216,3,changia,changia,216,Vfin,Vfin,C/V\.'C/V\,changer
1588,216,4,",",",",216,Pnc,Pnc,,","
1589,217,1,et,et,217,Crd,Crd,/V\,et
1590,217,2,pou,pou,217,N,N,C/V\,peu
1591,217,3,a,a,217,Pre,Pre,/V\,à
1592,217,4,pou,pou,217,N,N,C/V\,peu
1593,217,5,d',d',217,Pre,Pre,C/\,de
1594,217,6,icelle,icelle,217,Dem,Dem,/V\.'C/V\.C/(e)\,cil
1595,217,7,s',s',217,Prn,Prn$$,C/\,se
1596,217,8,estrangia,estrangia,217,Vfin,Vfin,/V\.C/V\.'C/V\,étranger
1597,218,1,qui,qui,218,Qux,Qux,C/V\,qui
1598,218,2,tant,tant,218,QIs,QIs,C/V\,tant
1599,218,3,l',l',218,Prn,Prn$$,C/\,le
1600,218,4,amoit,amoit,218,Vfin,Vfin,/V\.'C/V\,aimer
1601,218,5,qu',qu',218,Sub,Sub,C/\,que
1602,218,6,a,a,218,Vfin,Vfin,/V\,avoir
1603,218,7,pou,pou,218,N,N,C/V\,peu
1604,218,8,vive,vive,218,Adj,Adj,'C/V\.C/(e)\,vif
1605,218,9,enragia,enragia,218,Vfin,Vfin,/V\.C/V\.'C/V\,enrager
1606,219,1,pour,pour,219,Pre,Pre,C/V\,pour
1607,219,2,son,son,219,Det,Det,C/V\,son
1608,219,3,maintien,maintien,219,N,N,C/V\.'C/V\,maintien
1609,219,4,qui,qui,219,Qux,Qux,C/V\,qui
1610,219,5,trop,trop,219,Adv,Adv,C/V\,trop
1611,219,6,la,la,219,Prn,Prn$$,C/V\,le
1612,219,7,dommagia,dommagia,219,Vfin,Vfin,C/V\.C/V\.'C/V\,dommager
1613,219,8,",",",",219,Pnc,Pnc,,","
1614,220,1,sicom,sicom,220,Sub,Sub,C/V\.'C/V\,sicomme
1615,220,2,j',j',220,Prn,Prn$,C/\,je
1616,220,3,entens,entens,220,Vfin,Vfin,/V\.'C/V\,entendre
1617,220,4,.,.,220,Pnc,Pnc,,.
1618,221,1,non,non,221,Neg,Neg,C/V\,ne
1619,221,2,pas,pas,221,Neg,Neg,C/V\,pas
1620,221,3,.ij.,.ij.,221,QIs,QIs,C/V\,deux
1621,221,4,moys,moys,221,N,N,C/V\,mois
1622,221,5,mais,mais,221,Crd,Crd,C/V\,mais
1623,221,6,ancor,ancor,221,Adv,Adv,/V\.'C/V\,encore
1624,221,7,moins,moins,221,Adv,Adv,C/V\,moins
1625,221,8,de,de,221,Pre,Pre,C/(e)\,de
1626,221,9,temps,temps,221,N,N,C/V\,temps
1627,222,1,cellui,cellui,222,Dem,Dem,C/V\.'C/V\,cil
1628,222,2,l',l',222,Prn,Prn$$,C/\,le
1629,222,3,ama,ama,222,Vfin,Vfin,/V\.'C/V\,aimer
1630,222,4,qui,qui,222,Qux,Qux,C/V\,qui
1631,222,5,fu,fu,222,Vfin,Vfin,C/V\,être
1632,222,6,pou,pou,222,Adv,Adv,C/V\,peu
1633,222,7,arrestans,arrestans,222,Vprs,Vprs,/V\.C/V\.'C/V\,arrêter
1634,223,1,en,en,223,Pre,Pre,/V\,en
1635,223,2,celle,celle,223,Dem,Dem,'C/V\.C/(e)\,cil
1636,223,3,amour,amour,223,N,N,/V\.'C/V\,amour
1637,223,4,;,;,223,Pnc,Pnc,,;
1638,223,5,si,si,223,Adv,Adv,C/V\,si
1639,223,6,vous,vous,223,Prn,Prn$$,C/V\,vous
1640,223,7,diray,diray,223,Vfin,Vfin,C/V\.'C/V\,dire
1641,223,8,par,par,223,Pre,Pre,C/V\,par
1642,223,9,temps,temps,223,N,N,C/V\,temps
1643,224,1,qu',qu',224,Qux,Qux,C/\,que
1644,224,2,il,il,224,Prn,Prn$,/V\,il
1645,224,3,en,en,224,Prn,Prn$$,/V\,en
1646,224,4,avint,avint,224,Vfin,Vfin,/V\.'C/V\,avenir
1647,224,5,.,.,224,Pnc,Pnc,,.
1648,225,1,la,la,225,Det,Det,C/V\,le
1649,225,2,dame,dame,225,N,N,'C/V\.C/(e)\,dame
1650,225,3,",",",",225,Pnc,Pnc,,","
1651,225,4,qui,qui,225,Qux,Qux,C/V\,qui
1652,225,5,pour,pour,225,Pre,Pre,C/V\,pour
1653,225,6,lui,lui,225,Prn,Prn,C/V\,lui
1654,225,7,palle,palle,225,Adj,Adj,'C/V\.C/(e)\,pâle
1655,225,8,devint,devint,225,Vfin,Vfin,C/V\.'C/V\,devenir
1656,225,9,",",",",225,Pnc,Pnc,,","
1657,226,1,maigre,maigre,226,Adj,Adj,'C/V\.C/(e)\,maigre
1658,226,2,et,et,226,Crd,Crd,/V\,et
1659,226,3,lasse,lasse,226,Adj,Adj,'C/V\.C/(e)\,las
1660,226,4,",",",",226,Pnc,Pnc,,","
1661,226,5,car,car,226,Crd,Crd,C/V\,car
1662,226,6,toudis,toudis,226,Adv,Adv,C/V\.'C/V\,toudis
1663,226,7,lui,lui,226,Prn,Prn$$,C/V\,lui
1664,226,8,souvint,souvint,226,Vfin,Vfin,C/V\.'C/V\,souvenir
1665,227,1,du,du,227,Pre+Det,Pre+Det,C/V\,de.le
1666,227,2,dolent,dolent,227,Adj,Adj,C/V\.'C/V\,dolent
1667,227,3,jour,jour,227,N,N,C/V\,jour
1668,227,4,qu',qu',227,Qux,Qux,C/\,que
1669,227,5,elle,elle,227,Prn,Prn,'/V\.C/(e)\,elle
1670,227,6,sienne,sienne,227,Adj,Adj,'C/V\.C/(e)\,son
1671,227,7,devint,devint,227,Vfin,Vfin,C/V\.'C/V\,devenir
1672,227,8,",",",",227,Pnc,Pnc,,","
1673,228,1,si,si,228,Adv,Adv,C/V\,si
1674,228,2,ne,ne,228,Neg,Neg$$,C/(e)\,ne
1675,228,3,pouoit,pouoit,228,Vfin,Vfin,C/V\.'C/V\,pouvoir
1676,229,1,cil,cil,229,Dem,Dem,C/V\,cil
1677,229,2,oublier,oublier,229,Vinf,Vinf,/V\.C/{V}\.'/V\,oublier
1678,229,3,a,a,229,Pre,Pre,/V\,à
1679,229,4,qui,qui,229,Qux,Qux,C/V\,qui
1680,229,5,donné,donné,229,Vpp,Vpp,C/V\.'C/V\,donner
1681,229,6,avoit,avoit,229,Vfin,Vfin,/V\.'C/V\,avoir
1682,230,1,tout,tout,230,QIs,QIs,C/V\,tout
1683,230,2,cuer,cuer,230,N,N,C/V\,coeur
1684,230,3,et,et,230,Crd,Crd,/V\,et
1685,230,4,corps,corps,230,N,N,C/V\,corps
1686,230,5,",",",",230,Pnc,Pnc,,","
1687,230,6,et,et,230,Crd,Crd,/V\,et
1688,230,7,de,de,230,Pre,Pre,C/(e)\,de
1689,230,8,certain,certain,230,Adj,Adj,C/V\.'C/V\,certain
1690,230,9,savoit,savoit,230,Vfin,Vfin,C/V\.'C/V\,savoir
1691,230,10,",",",",230,Pnc,Pnc,,","
1692,231,1,dont,dont,231,Qux,Qux,C/V\,dont
1693,231,2,la,la,231,Det,Det,C/V\,le
1694,231,3,lasse,lasse,231,Adj,Adj,'C/V\.C/(e)\,las
1695,231,4,toute,toute,231,QIs,QIs,'C/V\.C/(e)\,tout
1696,231,5,vive,vive,231,Adj,Adj,'C/V\.C/(e)\,vif
1697,231,6,desvoit,desvoit,231,Vfin,Vfin,C/V\.'C/V\,dévoyer
1698,231,7,",",",",231,Pnc,Pnc,,","
1699,232,1,qu',qu',232,Sub,Sub,C/\,que
1700,232,2,il,il,232,Prn,Prn$,/V\,il
1701,232,3,n',n',232,Neg,Neg$$,C/\,ne
1702,232,4,amoit,amoit,232,Vfin,Vfin,/V\.'C/V\,aimer
1703,232,5,mie,mie,232,Neg,Neg,'C/V\./(e)\,mie
1704,233,1,elle,elle,233,Prn,Prn,'/V\.C/(e)\,elle
1705,233,2,en,en,233,Pre,Pre,/V\,en
1706,233,3,nul,nul,233,QIs,QIs,C/V\,nul
1707,233,4,cas,cas,233,N,N,C/V\,cas
1708,233,5,",",",",233,Pnc,Pnc,,","
1709,233,6,car,car,233,Crd,Crd,C/V\,car
1710,233,7,heure,heure,233,N,N,'/V\.C/(e)\,heure
1711,233,8,ne,ne,233,Crd,Crd,C/(e)\,ne
1712,233,9,demie,demie,233,Adj,Adj,C/V\.'C/V\./(e)\,demi
1713,234,1,ne,ne,234,Crd,Crd,C/(e)\,ne
1714,234,2,peu,peu,234,N,N,C/V\,peu
1715,234,3,n',n',234,Crd,Crd,C/\,ne
1716,234,4,assez,assez,234,Adv,Adv,/V\.'C/V\,assez
1717,234,5,celle,celle,234,Dem,Dem,'C/V\.C/(e)\,cil
1718,234,6,qui,qui,234,Qux,Qux,C/V\,qui
1719,234,7,fu,fu,234,Vfin,Vfin,C/V\,être
1720,234,8,blesmie,blesmie,234,Vpp,Vpp,C/V\.'C/V\./(e)\,blêmir
1721,235,1,pour,pour,235,Pre,Pre,C/V\,pour
1722,235,2,seue,seue,235,Det,Det,'C/V\./(e)\,son
1723,235,3,amour,amour,235,N,N,/V\.'C/V\,amour
1724,235,4,",",",",235,Pnc,Pnc,,","
1725,235,5,et,et,235,Crd,Crd,/V\,et
1726,235,6,qui,qui,235,Qux,Qux,C/V\,qui
1727,235,7,dame,dame,235,N,N,'C/V\.C/(e)\,dame
1728,235,8,et,et,235,Crd,Crd,/V\,et
