"wd_id","line_id","linewd","lex_id","tag","line_id","TT lemma"
1692,240,4,"plaist","VER",240,"plaire_+MI"
1693,240,5,"?","PON",240,"?"
1694,240,6,"dit","VER",240,"dire_+CMI"
1695,240,7,"le","DET:def",240,"le_S"
1696,240,8,"moy","NOM",240,"mai|mui_*+T|+T"
1697,240,9,".","PON",240,"."
1698,241,1,"alleis","VER",241,"<unknown>"
1699,241,2,"et","CON:coord",241,"et_S"
1700,241,3,"moy","PRO:pers",241,"je_S"
1701,241,4,"amyneis","VER",241,"<unknown>"
1702,241,5,"les","DET:def",241,"le_S"
1703,241,6,"roy","NOM",241,"roi_C"
1704,242,1,"et","CON:coord",242,"et_S"
1705,242,2,"dit","VER",242,"dire_+CMI"
1706,242,3,"qu","PROCON",242,"que1|que2|que3|que4_S|S|S|S"
1707,242,4,"il","PRO:pers",242,"il_S"
1708,242,5,"viengnent","VER",242,"venir_+Z"
1709,242,6,"parleir","VER",242,"parler_*+M"
1710,242,7,"a","PRE",242,"a_S"
1711,242,8,"moy","PRO:pers",242,"je_S"
1712,242,9,"!","PON",242,"!"
1713,243,1,"a","PRE",243,"a_S"
1714,243,2,"vostre","DET:poss",243,"vostre_S"
1715,243,3,"comandement","NOM",243,"comandement_+IT"
1716,243,4,",","PON",243,","
1717,244,1,"tresnoble","NPR",244,"<unknown>"
1718,244,2,"prinche","NOM",244,"<nolem>"
1719,244,3,",","PON",244,","
1720,244,4,"yraie","VER",244,"<unknown>"
1721,244,5,"prestement","ADV",244,"<nolem>"
1722,244,6,".","PON",244,"."
1723,245,1,"sachiés","VER",245,"savoir_+M"
1724,245,2,",","PON",245,","
1725,245,3,"mes","DET:poss",245,"mon1_S"
1726,245,4,"signeur","NOM",245,"seignor_+C"
1727,245,5,"roy","NOM",245,"roi_C"
1728,245,6,",","PON",245,","
1729,246,1,"que","PROCON",246,"que3_S"
1730,246,2,"herode","NPR",246,"herode_Z"
1731,246,3,",","PON",246,","
1732,246,4,"nostre","DET:poss",246,"nostre_S"
1733,246,5,"maistre","NOM",246,"mitre1_+T"
1734,246,6,"et","CON:coord",246,"et_S"
1735,246,7,"roy","NOM",246,"roi_C"
1736,246,8,",","PON",246,","
1737,247,1,"vos","PRO:pers",247,"vos1_S"
1738,247,2,"salue","VER",247,"salüer_+IId"
1739,247,3,"de","PRE",247,"de_+S"
1740,247,4,"par","PRE",247,"par_S"
1741,247,5,"moy","PRO:pers",247,"je_S"
1742,248,1,"hublement","NOM",248,"<unknown>"
1743,248,2,",","PON",248,","
1744,248,3,"come","ADV",248,"come1|come_I|I"
1745,248,4,"doit","VER",248,"devoir|dire_+CMI|+M"
1746,248,5,"faire","VER",248,"faire_+MIT"
1747,248,6,"roy","NOM",248,"roi_C"
1748,248,7,",","PON",248,","
1749,249,1,"et","CON:coord",249,"et_S"
1750,249,2,"par","PRE",249,"par_S"
1751,249,3,"grande","ADJ",249,"grant_+IT"
1752,249,4,"amour","NOM",249,"amor_+G"
1753,249,5,"vos","PRO:pers",249,"vos1_S"
1754,249,6,"prie","VER",249,"priier_+I"
1755,250,1,"qu","PROCON",250,"que1|que2|que3|que4_S|S|S|S"
1756,250,2,"il","PRO:pers",250,"il_S"
1757,250,3,"vos","PRO:pers",250,"vos1_S"
1758,250,4,"plaist","VER",250,"plaire_+MI"
1759,250,5,"de","PRE",250,"de_+S"
1760,250,6,"venire","VER",250,"<unknown>"
1761,251,1,"legirement","ADV",251,"<nolem>"
1762,251,2,"parleir","VER",251,"parler_*+M"
1763,251,3,"a","PRE",251,"a_S"
1764,251,4,"luy","PRO:pers",251,"il|loi1_S|S"
1765,251,5,"!","PON",251,"!"
1766,252,1,"ult","ADJ",252,"<unknown>"
1767,252,2,"volentire","NOM",252,"<unknown>"
1768,252,3,"sa","DET:poss",252,"son4_S"
1769,252,4,"volenté","NOM",252,"volenté_+IT"
1770,253,1,"ferons","VER",253,"faire|ferir_+CIM|+M"
1771,253,2,"toust","ADV",253,"tost1|tost_*+T|CI"
1772,253,3,",","PON",253,","
1773,253,4,"sens","PRE",253,"sans_+S"
1774,253,5,"demoree","NOM",253,"demoree_+IT"
1775,253,6,",","PON",253,","
1776,254,1,"et","CON:coord",254,"et_S"
1777,254,2,"a","PRE",254,"a_S"
1778,254,3,"luy","PRO:pers",254,"il|loi1_S|S"
1779,254,4,"volentire","VER",254,"<unknown>"
1780,254,5,"parlerons","VER",254,"parler_+IM"
1781,254,6,",","PON",254,","
1782,255,1,"car","CON:coord",255,"car_S"
1783,255,2,"chose","NOM",255,"chose_+CIT"
1784,255,3,"nouelle","NOM",255,"novele_*+IT"
1785,255,4,"sauoir","VER",255,"savoir_*+MIT"
1786,255,5,"porons","VER",255,"pöoir_+Z"
1787,255,6,".","PON",255,"."
1788,256,1,"dieu","NOM",256,"dieu_+CIT"
1789,256,2,"vos","PRO:pers",256,"vos1_S"
1790,256,3,"garde","VER",256,"garder_+MI"
1791,256,4,"!","PON",256,"!"
1792,256,5,"mon","DET:poss",256,"mon1_S"
1793,256,6,"signeur","NOM",256,"seignor_+C"
1794,257,1,"et","CON:coord",257,"et_S"
1795,257,2,"vos","PRO:pers",257,"vos1_S"
1796,257,3,"donne","VER",257,"doner_+CM"
1797,257,4,"huy","ADV",257,"ui_*+IT"
1798,257,5,"bon","ADJ",257,"bon_+CIT"
1799,257,6,"jour","NOM",257,"jor_+C"
1800,257,7,"!","PON",257,"!"
1801,258,1,"vos","PRO:pers",258,"vos1_S"
1802,258,2,"soiiés","VER",258,"<unknown>"
1803,258,3,"les","DET:def",258,"le_S"
1804,258,4,"biens","NOM",258,"bien2|bien_+I|CI"
1805,258,5,"venus","VER",258,"venir_*+I"
1806,258,6,",","PON",258,","
1807,259,1,"mes","DET:poss",259,"mon1_S"
1808,259,2,"bons","ADJ",259,"bon_+CI"
1809,259,3,"et","CON:coord",259,"et_S"
1810,259,4,"loyaul","ADJ",259,"<unknown>"
1811,259,5,"signeur","NOM",259,"seignor_+C"
1812,259,6,"!","PON",259,"!"
1813,260,1,"coment","ADV",260,"coment1|coment_+T|I"
1814,260,2,",","PON",260,","
1815,260,3,"mon","DET:poss",260,"mon1_S"
1816,260,4,"signeur","NOM",260,"seignor_+C"
1817,260,5,",","PON",260,","
1818,260,6,"vos","PRO:pers",260,"vos1_S"
1819,260,7,"est","VER",260,"ester|estre1_+M|+I"
1820,260,8,"ilh","PRO:pers",260,"il_S"
1821,260,9,"?","PON",260,"?"
1822,261,1,"dont","PRO:invar",261,"dont_S"
1823,261,2,"veneis","VER",261,"venir_*+Z"
1824,261,3,"en","PRE",261,"en1_+S"
1825,261,4,"cest","DET:demo",261,"cest_S"
1826,261,5,"paiis","NOM",261,"<nolem>"
1827,261,6,"?","PON",261,"?"
1828,262,1,"dit","VER",262,"dire_+CMI"
1829,262,2,"moy","PRO:pers",262,"je_S"
1830,262,3,",","PON",262,","
1831,262,4,"s","PRO:pers",262,"soi1_S"
1832,262,5,"il","PRO:pers",262,"il_S"
1833,262,6,"vos","PRO:pers",262,"vos1_S"
1834,262,7,"plaist","VER",262,"plaire_+MI"
1835,262,8,",","PON",262,","
1836,262,9,"vostre","DET:poss",262,"vostre_S"
1837,262,10,"non","NOM",262,"nom_+CIT"
1838,263,1,"et","CON:coord",263,"et_S"
1839,263,2,"queil","ADJ",263,"quel_C"
1840,263,3,"est","VER",263,"ester|estre1_+M|+I"
1841,263,4,"vostre","DET:poss",263,"vostre_S"
1842,263,5,"terre","NOM",263,"terre_+CIT"
1843,263,6,"et","CON:coord",263,"et_S"
1844,263,7,"region","NOM",263,"regïon_+IIdTd"
1845,263,8,".","PON",263,"."
1846,264,1,"je","PRO:pers",264,"je_S"
1847,264,2,"vien","VER",264,"venir_+I"
1848,264,3,"ychi","ADV",264,"ici_*+Z"
1849,264,4,"de","PRE",264,"de_+S"
1850,264,5,"mon","DET:poss",264,"mon1_S"
1851,264,6,"paiis","NOM",264,"<nolem>"
1852,265,1,"et","CON:coord",265,"et_S"
1853,265,2,"par","PRE",265,"par_S"
1854,265,3,"trop","ADV",265,"trop_+IT"
1855,265,4,"longe","ADJ",265,"lonc_+T"
1856,265,5,"voie","NOM",265,"voie_+CIT"
1857,265,6,"me","PRO:pers",265,"je_S"
1858,265,7,"suy","VER",265,"sivre_+M"
1859,265,8,"maris","NOM",265,"mari_*+CIT"
1860,265,9,",","PON",265,","
1861,266,1,"mains","NOM",266,"main2|main_+I|CI"
1862,266,2,",","PON",266,","
1863,266,3,"par","PRE",266,"par_S"
1864,266,4,"l","DET:def",266,"le_S"
1865,266,5,"ayde","NOM",266,"aie_C"
1866,266,6,"de","PRE",266,"de_+S"
1867,266,7,"dieu","NOM",266,"dieu_+CIT"
1868,266,8,",","PON",266,","
1869,267,1,"suy","VER",267,"sivre_+M"
1870,267,2,"chi","ADV",267,"ci_+Z"
1871,267,3,"venus","VER",267,"venir_*+I"
1872,267,4,"en","PRO:clit",267,"en2_S"
1873,267,5,"xii","VER",267,"<unknown>"
1874,267,6,"jour","NOM",267,"jor_+C"
1875,267,7,";","PON",267,";"
1876,268,1,"par","PRE",268,"par_S"
1877,268,2,"non","NOM",268,"nom_+CIT"
1878,268,3,",","PON",268,","
1879,268,4,"suy","VER",268,"sivre_+M"
1880,268,5,"jaspar","VER",268,"<unknown>"
1881,268,6,"nomeit","VER",268,"nommer_M"
1882,268,7,",","PON",268,","
1883,269,1,"et","CON:coord",269,"et_S"
1884,269,2,"arabie","NPR",269,"<nolem>"
1885,269,3,"est","VER",269,"ester|estre1_+M|+I"
1886,269,4,"ma","DET:poss",269,"mon1_S"
1887,269,5,"cyté","NOM",269,"<unknown>"
1888,269,6,".","PON",269,"."
1889,270,1,"o","PRE",270,"o4_+S"
1890,270,2,"noble","ADJ",270,"noble1|noble_+IT|CI"
1891,270,3,"signeur","NOM",270,"seignor_+C"
1892,270,4,"roy","NOM",270,"roi_C"
1893,270,5,"!","PON",270,"!"
1894,271,1,"tourneis","VER",271,"torner_*+Z"
1895,271,2,"vos","PRO:pers",271,"vos1_S"
1896,271,3,",","PON",271,","
1897,271,4,"parleis","VER",271,"parler_*+M"
1898,271,5,"a","PRE",271,"a_S"
1899,271,6,"moy","PRO:pers",271,"je_S"
1900,271,7,"!","PON",271,"!"
1901,272,1,"je","PRO:pers",272,"je_S"
1902,272,2,"vos","PRO:pers",272,"vos1_S"
1903,272,3,"prie","VER",272,"priier_+I"
1904,272,4,"amiablement","ADV",272,"amïablement_Id"
1905,273,1,"que","PROCON",273,"que3_S"
1906,273,2,"vostre","DET:poss",273,"vostre_S"
1907,273,3,"non","NOM",273,"nom_+CIT"
1908,273,4,"sache","VER",273,"savoir_+IM"
1909,273,5,"vraiement","ADV",273,"veraiement_Z"
1910,273,6,".","PON",273,"."
1911,274,1,"vostre","DET:poss",274,"vostre_S"
1912,274,2,"cyté","NOM",274,"<unknown>"
1913,274,3,"et","CON:coord",274,"et_S"
1914,274,4,"vostre","DET:poss",274,"vostre_S"
1915,274,5,"terre","NOM",274,"terre_+CIT"
1916,275,1,"moy","PRO:pers",275,"je_S"
1917,275,2,"poreis","VER",275,"<nolem>"
1918,275,3,"dire","VER",275,"dire_+MIT"
1919,275,4,",","PON",275,","
1920,275,5,"s","PRO:pers",275,"soi1_S"
1921,275,6,"il","PRO:pers",275,"il_S"
1922,275,7,"vos","PRO:pers",275,"vos1_S"
1923,275,8,"plaist","VER",275,"plaire_+MI"
1924,275,9,"?","PON",275,"?"
1925,276,1,"sachiés","VER",276,"savoir_+M"
1926,276,2,",","PON",276,","
1927,276,3,"herode","NPR",276,"herode_Z"
1928,276,4,"!","PON",276,"!"
1929,276,5,"mon","DET:poss",276,"mon1_S"
1930,276,6,"amis","NOM",276,"ami_+I"
1931,276,7,",","PON",276,","
1932,277,1,"que","PROCON",277,"que3_S"
1933,277,2,"mes","DET:poss",277,"mon1_S"
1934,277,3,"terre","NOM",277,"terre_+CIT"
1935,277,4,"et","CON:coord",277,"et_S"
1936,277,5,"mon","DET:poss",277,"mon1_S"
1937,277,6,"paiis","NOM",277,"<nolem>"
1938,278,1,"est","VER",278,"ester|estre1_+M|+I"
1939,278,2,"mult","ADV",278,"mout_I"
1940,278,3,"longe","ADJ",278,"lonc_+T"
1941,278,4,"de","PRE",278,"de_+S"
1942,278,5,"cest","DET:demo",278,"cest_S"
1943,278,6,"cyté","NOM",278,"<unknown>"
1944,278,7,",","PON",278,","
1945,279,1,"mains","NOM",279,"main2|main_+I|CI"
1946,279,2,",","PON",279,","
1947,279,3,"a","PRE",279,"a_S"
1948,279,4,"l","DET:def",279,"le_S"
1949,279,5,"ayde","NOM",279,"aie_C"
1950,279,6,"de","PRE",279,"de_+S"
1951,279,7,"dieu","NOM",279,"dieu_+CIT"
1952,279,8,",","PON",279,","
1953,279,9,"suy","VER",279,"sivre_+M"
1954,279,10,"chi","ADV",279,"ci_+Z"
1955,279,11,"ariué","VER",279,"ariver1_*+I"
1956,280,1,"melchior","NOM",280,"<unknown>"
1957,280,2,"est","VER",280,"ester|estre1_+M|+I"
1958,280,3,"mon","DET:poss",280,"mon1_S"
1959,280,4,"non","NOM",280,"nom_+CIT"
1960,281,1,"et","CON:coord",281,"et_S"
1961,281,2,"suy","VER",281,"sivre_+M"
1962,281,3,"de","PRE",281,"de_+S"
1963,281,4,"tharse","NPR",281,"<nolem>"
1964,281,5,",","PON",281,","
1965,281,6,"noble","ADJ",281,"noble1|noble_+IT|CI"
1966,281,7,"region","NOM",281,"regïon_+IIdTd"
1967,281,8,".","PON",281,"."
1968,282,1,"o","PRE",282,"o4_+S"
1969,282,2,"tresgentilz","ADJ",282,"<unknown>"
1970,282,3,"signeur","NOM",282,"seignor_+C"
1971,282,4,"roy","NOM",282,"roi_C"
1972,282,5,"!","PON",282,"!"
1973,283,1,"escouteis","NOM",283,"<unknown>"
1974,283,2,",","PON",283,","
1975,283,3,"parleis","VER",283,"parler_*+M"
1976,283,4,"a","PRE",283,"a_S"
1977,283,5,"moy","PRO:pers",283,"je_S"
1978,283,6,",","PON",283,","
1979,284,1,"humblement","ADV",284,"umblement_*I"
1980,284,2,"vos","PRO:pers",284,"vos1_S"
1981,284,3,"require","VER",284,"requerre_*+Z"
1982,285,1,"que","PROCON",285,"que3_S"
1983,285,2,"vostre","DET:poss",285,"vostre_S"
1984,285,3,"non","NOM",285,"nom_+CIT"
1985,285,4,"et","CON:coord",285,"et_S"
1986,285,5,"terre","NOM",285,"terre_+CIT"
1987,285,6,"vos","PRO:pers",285,"vos1_S"
1988,285,7,"plaist","VER",285,"plaire_+MI"
1989,285,8,"dire","VER",285,"dire_+MIT"
1990,285,9,",","PON",285,","
1991,286,1,"car","CON:coord",286,"car_S"
1992,286,2,"j","PRO:pers",286,"je_S"
1993,286,3,"aperchois","VER",286,"<unknown>"
1994,286,4,"muit","VER",286,"müir1|müir2_+Z|+Z"
1995,286,5,"bien","ADV",286,"bien1|bien2|bien_+IT|C|I"
1996,287,1,"que","PROCON",287,"que3_S"
1997,287,2,"asteis","VER",287,"estre_M"
1998,287,3,"laseis","NOM",287,"<unknown>"
1999,287,4,"de","PRE",287,"de_+S"
2000,287,5,"chemin","NOM",287,"chemin_+CIT"
2001,287,6,".","PON",287,"."
2002,288,1,"mon","DET:poss",288,"mon1_S"
2003,288,2,"signeur","NOM",288,"seignor_+C"
2004,288,3,"!","PON",288,"!"
2005,288,4,"tresnoble","NPR",288,"<unknown>"
2006,288,5,"roy","NOM",288,"roi_C"
2007,288,6,"!","PON",288,"!"
2008,289,1,"puis","ADV",289,"puis_IT"
2009,289,2,"que","PROCON",289,"que3_S"
2010,289,3,"vostre","DET:poss",289,"vostre_S"
2011,289,4,"plaisire","NOM",289,"<unknown>"
2012,289,5,"est","VER",289,"ester|estre1_+M|+I"
2013,289,6,"de","PRE",289,"de_+S"
2014,289,7,"sauoir","VER",289,"savoir_*+MIT"
2015,290,1,"de","PRE",290,"de_+S"
2016,290,2,"mon","DET:poss",290,"mon1_S"
2017,290,3,"non","NOM",290,"nom_+CIT"
2018,290,4,"et","CON:coord",290,"et_S"
2019,290,5,"de","PRE",290,"de_+S"
2020,290,6,"mon","DET:poss",290,"mon1_S"
2021,290,7,"estre","VER",290,"entr'estre|estre1_+M|+IT"
2022,290,8,"tout","DET:ind",290,"tot_S"
2023,290,9,"le","DET:def",290,"le_S"
2024,290,10,"voir","ADJ",290,"voir_+IT"
2025,290,11,",","PON",290,","
2026,291,1,"tresuolentire","NOM",291,"<unknown>"
2027,291,2,",","PON",291,","
2028,291,3,"le","PRO:pers",291,"il_S"
2029,291,4,"vos","PRO:pers",291,"vos1_S"
2030,291,5,"diraie","VER",291,"dire_+M"
2031,291,6,"en","PRE",291,"en1_+S"
2032,291,7,"bone","ADJ",291,"bon_+CI"
2033,291,8,"foy","NOM",291,"foi_+C"
2034,291,9,":","PON",291,":"
2035,292,1,"neis","NOM",292,"nés_+Z"
2036,292,2,"et","CON:coord",292,"et_S"
2037,292,3,"roy","NOM",292,"roi_C"
2038,292,4,"coroneit","VER",292,"coroner_+M"
2039,292,5,"suy","VER",292,"sivre_+M"
2040,292,6,"de","PRE",292,"de_+S"
2041,292,7,"la","DET:def",292,"le_S"
2042,292,8,"cyté","NOM",292,"<unknown>"
2043,292,9,"de","PRE",292,"de_+S"
2044,292,10,"saba","NPR",292,"<nolem>"
2045,292,11,",","PON",292,","
2046,293,1,"la","DET:def",293,"le_S"
2047,293,2,"queil","ADJ",293,"quel_C"
2048,293,3,"est","VER",293,"ester|estre1_+M|+I"
2049,293,4,"une","DET:ndf",293,"un_S"
2050,293,5,"tresnoble","NOM",293,"<unknown>"
2051,293,6,"cyté","VER",293,"<unknown>"
2052,293,7,"royal","ADJ",293,"roial2|roial_*+IT|I"
2053,294,1,"si","ADV",294,"si_+IT"
2054,294,2,"moy","PRO:pers",294,"je_S"
2055,294,3,"suy","VER",294,"sivre_+M"
2056,294,4,"de","PRE",294,"de_+S"
2057,294,5,"mon","DET:poss",294,"mon1_S"
2058,294,6,"paiis","NOM",294,"<nolem>"
2059,294,7,"partis","VER",294,"partir_+IM"
2060,294,8,",","PON",294,","
2061,295,1,"xii","VER",295,"<unknown>"
2062,295,2,"jour","NOM",295,"jor_+C"
2063,295,3,"at","VER",295,"avoir|estre_+IM|M"
2064,295,4,",","PON",295,","
2065,295,5,"sens","PRE",295,"sans_+S"
2066,295,6,"point","NOM",295,"point_+CIT"
2067,295,7,"mentir","VER",295,"mentir_+MIT"
2068,295,8,".","PON",295,"."
2069,296,1,"de","PRE",296,"de_+S"
2070,296,2,"chemin","NOM",296,"chemin_+CIT"
2071,296,3,"suy","VER",296,"sivre_+M"
2072,296,4,"fort","ADJ",296,"fort_+IT"
2073,296,5,"lasseit","VER",296,"lasser_*+IMT"
2074,296,6,",","PON",296,","
2075,297,1,"car","CON:coord",297,"car_S"
2076,297,2,"je","PRO:pers",297,"je_S"
2077,297,3,"vin","VER",297,"venir_+Z"
2078,297,4,"de","PRE",297,"de_+S"
2079,297,5,"longe","ADJ",297,"lonc_+T"
2080,297,6,"contree","NOM",297,"contree_+IT"
2081,297,7,";","PON",297,";"
2082,298,1,"et","CON:coord",298,"et_S"
2083,298,2,"mon","DET:poss",298,"mon1_S"
2084,298,3,"nom","NOM",298,"nom_+CIT"
2085,298,4,"est","VER",298,"ester|estre1_+M|+I"
2086,298,5,"partout","ADV",298,"par_tot_Z"
2087,298,6,"tresbien","ADV",298,"<nolem>"
2088,298,7,"cognus","VER",298,"conoistre_*+Z"
2089,298,8,";","PON",298,";"
2090,299,1,"balthazar","NOM",299,"<unknown>"
2091,299,2,"appelleit","VER",299,"apeler_*+M"
2092,299,3,"je","PRO:pers",299,"je_S"
2093,299,4,"suy","VER",299,"sivre_+M"
2094,299,5,"!","PON",299,"!"
2095,300,1,"he","INT",300,"<nolem>"
2096,300,2,"!","PON",300,"!"
2097,300,3,"mes","DET:poss",300,"mon1_S"
2098,300,4,"tresnoble","NOM",300,"<unknown>"
2099,300,5,"signeur","NOM",300,"seignor_+C"
2100,300,6,"roy","NOM",300,"roi_C"
2101,300,7,"!","PON",300,"!"
2102,301,1,"maintenant","ADV",301,"maintenant_+IT"
2103,301,2,"bien","ADV",301,"bien1|bien2|bien_+IT|C|I"
2104,301,3,"cognoy","VER",301,"<unknown>"
2105,302,1,"que","PROCON",302,"que3_S"
2106,302,2,"les","DET:def",302,"le_S"
2107,302,3,"voie","NOM",302,"voie_+CIT"
2108,302,4,"ne","PRO:clit",302,"en2_S"
2109,302,5,"saueis","VER",302,"savoir_*+Z"
2110,302,6,";","PON",302,";"
2111,303,1,"dit","VER",303,"dire_+CMI"
2112,303,2,"moy","PRO:pers",303,"je_S"
2113,303,3,"qui","PROCON",303,"qui_S"
2114,303,4,"vos","PRO:pers",303,"vos1_S"
2115,303,5,"at","VER",303,"avoir|estre_+IM|M"
2116,303,6,"chi","ADV",303,"ci_+Z"
2117,303,7,"amynez","VER",303,"<unknown>"
2118,304,1,"et","CON:coord",304,"et_S"
2119,304,2,"por","PRE",304,"por2_+S"
2120,304,3,"coy","PRO:invar",304,"coi2_S"
2121,304,4,"entrepresis","VER",304,"<unknown>"
2122,304,5,"si","DET:poss",304,"son4_S"
2123,304,6,"grande","ADJ",304,"grant_+IT"
2124,304,7,"jornee","NOM",304,"jornee_+IT"
2125,304,8,".","PON",304,"."
2126,305,1,"nos","PRO:pers",305,"nos1_S"
2127,305,2,"summes","VER",305,"estre_M"
2128,305,3,"tres","ADV",305,"tres|très_I|IIdTd"
2129,305,4,"bons","ADJ",305,"bon_+CI"
2130,305,5,"astronomien","NOM",305,"<nolem>"
2131,306,1,"et","CON:coord",306,"et_S"
2132,306,2,"les","DET:def",306,"le_S"
2133,306,3,"sainte","ADJ",306,"saint_I"
2134,306,4,"escripture","NOM",306,"escriture_+Z"
2135,306,5,"entendons","VER",306,"entendre_+M"
2136,306,6,"bien","ADV",306,"bien1|bien2|bien_+IT|C|I"
2137,306,7,";","PON",306,";"
2138,307,1,"par","PRE",307,"par_S"
2139,307,2,"elle","PRO:pers",307,"il_S"
2140,307,3,"auons","VER",307,"avoir_+C"
2141,307,4,"cognissance","NOM",307,"<nolem>"
2142,307,5,"certaine","ADJ",307,"certain_+C"
2143,308,1,"que","PROCON",308,"que3_S"
2144,308,2,"le","DET:def",308,"le_S"
2145,308,3,"roy","NOM",308,"roi_C"
2146,308,4,"de","PRE",308,"de_+S"
2147,308,5,"roy","NOM",308,"roi_C"
2148,308,6,"est","VER",308,"ester|estre1_+M|+I"
2149,308,7,"neis","ADV",308,"nois|nëis_+Td|Id"
2150,308,8,"en","PRE",308,"en1_+S"
2151,308,9,"bethleem","NPR",308,"bethleem_Z"
2152,308,10,".","PON",308,"."
2153,309,1,"je","PRO:pers",309,"je_S"
2154,309,2,"prie","VER",309,"priier_+I"
2155,309,3,"a","PRE",309,"a_S"
2156,309,4,"grant","ADJ",309,"grant_+CIT"
2157,309,5,"dieu","NOM",309,"dieu_+CIT"
2158,309,6,"mahon","VER",309,"<unknown>"
2159,310,1,"qui","PROCON",310,"qui_S"
2160,310,2,"vos","PRO:pers",310,"vos1_S"
2161,310,3,"met","VER",310,"metre|mettre_IM|M"
2162,310,4,"huy","ADV",310,"ui_*+IT"
2163,310,5,"en","PRE",310,"en1_+S"
2164,310,6,"bonne","ADJ",310,"bon_+C"
2165,310,7,"an","NOM",310,"an_+CIT"
2166,310,8,"!","PON",310,"!"
2167,311,1,"or","ADV",311,"or4|or_+IT|CI"
2168,311,2,"beuons","VER",311,"<unknown>"
2169,311,3,"et","CON:coord",311,"et_S"
2170,311,4,"mengons","VER",311,"<unknown>"
2171,312,1,"et","CON:coord",312,"et_S"
2172,312,2,"bone","ADJ",312,"bon_+CI"
2173,312,3,"chire","NOM",312,"<nolem>"
2174,312,4,"faisons","VER",312,"faire_+CM"
2175,312,5,",","PON",312,","
2176,313,1,"por","PRE",313,"por2_+S"
2177,313,2,"le","DET:def",313,"le_S"
2178,313,3,"onor","NOM",313,"onor_+IT"
2179,313,4,"de","PRE",313,"de_+S"
2180,313,5,"roy","NOM",313,"roi_C"
2181,313,6,"nouellement","ADV",313,"<unknown>"
2182,313,7,"nez","VER",313,"naistre|nasquir_+MI|M"
2183,313,8,",","PON",313,","
2184,314,1,"car","CON:coord",314,"car_S"
2185,314,2,"je","PRO:pers",314,"je_S"
2186,314,3,"le","PRO:pers",314,"il_S"
2187,314,4,"veulle","VER",314,"voloir_+Z"
2188,314,5,"aleir","VER",314,"aler_+M"
2189,314,6,"aoreir","VER",314,"aorer1|aorer2_*+TM|+IT"
2190,314,7,".","PON",314,"."
2191,315,1,"coment","ADV",315,"coment1|coment_+T|I"
2192,315,2,"asteis","VER",315,"estre_M"
2193,315,3,"chi","ADV",315,"ci_+Z"
2194,315,4,"ariueis","VER",315,"<unknown>"
2195,315,5,",","PON",315,","
2196,316,1,"tous","DET:ind",316,"tot_S"
2197,316,2,"iii","NOM",316,"<unknown>"
2198,316,3,",","PON",316,","
2199,316,4,"de","PRE",316,"de_+S"
2200,316,5,"si","DET:poss",316,"son4_S"
2201,316,6,"longe","ADJ",316,"lonc_+T"
2202,316,7,"contree","NOM",316,"contree_+IT"
2203,316,8,"?","PON",316,"?"
2204,317,1,"sachiés","VER",317,"savoir_+M"
2205,317,2,",","PON",317,","
2206,317,3,"herode","NPR",317,"herode_Z"
2207,317,4,",","PON",317,","
2208,317,5,"gentil","ADJ",317,"gentil_+IT"
2209,317,6,"roy","NOM",317,"roi_C"
2210,317,7,",","PON",317,","
2211,318,1,"que","PROCON",318,"que3_S"
2212,318,2,"a","PRE",318,"a_S"
2213,318,3,"nos","PRO:pers",318,"nos1_S"
2214,318,4,"est","VER",318,"ester|estre1_+M|+I"
2215,318,5,"apparuit","VER",318,"paroir_+M"
2216,318,6,"une","DET:ndf",318,"un_S"
2217,318,7,"estoille","NOM",318,"estoile|estoire2_*+IT|+T"
2218,319,1,"par","PRE",319,"par_S"
2219,319,2,"la","DET:def",319,"le_S"
2220,319,3,"queil","ADJ",319,"quel_C"
2221,319,4,"auons","VER",319,"avoir_+C"
2222,319,5,"cognoissance","NOM",319,"conoissance_+C"
2223,320,1,"que","PROCON",320,"que3_S"
2224,320,2,"le","DET:def",320,"le_S"
2225,320,3,"roy","NOM",320,"roi_C"
2226,320,4,"des","PREDET:de",320,"de+le_S"
2227,320,5,"roy","NOM",320,"roi_C"
2228,320,6,"at","VER",320,"avoir|estre_+IM|M"
2229,320,7,"pris","VER",320,"prendre|prisier_+CMI|+IM"
2230,320,8,"nascence","NOM",320,"<nolem>"
2231,320,9,".","PON",320,"."
2232,321,1,"por","PRE",321,"por2_+S"
2233,321,2,"coy","PRO:invar",321,"coi2_S"
2234,321,3,"sont","VER",321,"estre1|estre_+I|CMI"
2235,321,4,"venus","VER",321,"venir_*+I"
2236,321,5,"cest","DET:demo",321,"cest_S"
2237,321,6,"roy","NOM",321,"roi_C"
2238,322,1,"a","PRE",322,"a_S"
2239,322,2,"si","DET:poss",322,"son4_S"
2240,322,3,"grant","ADJ",322,"grant_+CIT"
2241,322,4,"compaingnie","NOM",322,"compagnie_+Z"
2242,322,5,"et","CON:coord",322,"et_S"
2243,322,6,"conroy","VER",322,"<unknown>"
2244,322,7,"?","PON",322,"?"
2245,323,1,"qu","PROCON",323,"que1|que2|que3|que4_S|S|S|S"
2246,323,2,"es","VER",323,"estre1|estre_+I|MI"
2247,323,3,"che","PRO:invar",323,"ce1_S"
2248,323,4,"qu","PROCON",323,"que1|que2|que3|que4_S|S|S|S"
2249,323,5,"il","PRO:pers",323,"il_S"
2250,323,6,"dyent","VER",323,"dire_*+M"
2251,323,7,"?","PON",323,"?"
